comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C3917,U783,I231,This is worth discussing further. Reference 3917,2026-06-27 06:42:31.836028,False,GENUINE,this is worth discussing further reference 3917,"{'worth', 'this', '3917', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7846749026341214,0.0,0.5743832966258491,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3918,U784,I427,This was a surprisingly interesting post. Reference 3918,2026-06-26 08:10:31.836041,False,GENUINE,this was a surprisingly interesting post reference 3918,"{'3918', 'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8187672944285341,0.0,0.5856393660885584,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3919,U125,I246,Thanks for sharing this information. Reference 3919,2026-08-04 06:04:31.836055,False,GENUINE,thanks for sharing this information reference 3919,"{'for', 'thanks', 'information', 'this', 'reference', '3919', 'sharing'}",1,0,0.5701792786438931,0.7766803733047742,0.0,0.5102348968472723,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3920,U364,I403,This is an interesting perspective on music. Reference 3920,2026-07-26 18:38:31.836069,False,GENUINE,this is an interesting perspective on music reference 3920,"{'an', 'music', 'perspective', 'this', '3920', 'reference', 'interesting', 'on', 'is'}",1,0,0.6755579368387613,0.7646126072113199,0.0,0.5422903207780945,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3921,U397,I412,The explanation of movies was very clear. Reference 3921,2026-06-06 19:30:31.836083,False,GENUINE,the explanation of movies was very clear reference 3921,"{'very', '3921', 'was', 'movies', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7158118537311953,0.7567785485069705,0.0,0.5532455682087065,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3922,U18,I466,Thanks for sharing this information. Reference 3922,2026-08-06 01:24:31.836097,False,GENUINE,thanks for sharing this information reference 3922,"{'for', 'thanks', 'information', '3922', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.7957281492727228,0.0,0.5178540072344517,10,0,1,0,1,1,0,0,2.0,0,2.0,False,False
C3923,U166,I74,This is worth discussing further. Reference 3923,2026-06-25 07:28:31.836111,False,GENUINE,this is worth discussing further reference 3923,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '3923'}",1,0,0.7443238159205726,0.7845870201381244,0.0,0.5743481436274502,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3924,U834,I353,This was a surprisingly interesting post. Reference 3924,2026-06-29 06:16:31.836124,False,GENUINE,this was a surprisingly interesting post reference 3924,"{'was', '3924', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8165672630488447,0.0,0.5847593535366826,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3925,U946,I387,This is worth discussing further. Reference 3925,2026-07-11 20:50:31.836140,False,GENUINE,this is worth discussing further reference 3925,"{'worth', 'this', 'reference', '3925', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7844969874813803,0.0,0.5743121305647525,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3926,U873,I199,The information presented here is useful. Reference 3926,2026-06-26 04:35:31.836153,False,GENUINE,the information presented here is useful reference 3926,"{'useful', 'presented', '3926', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7773103288646096,0.0,0.5177832174706349,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3927,U794,I415,The information presented here is useful. Reference 3927,2026-07-27 14:01:31.836167,False,GENUINE,the information presented here is useful reference 3927,"{'useful', 'presented', 'information', '3927', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7774958555382037,0.0,0.5178574281400725,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3928,U194,I317,I think this could be improved. Reference 3928,2026-06-05 01:16:31.836180,False,GENUINE,i think this could be improved reference 3928,"{'could', 'think', 'i', 'improved', '3928', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7925486480211442,0.0,0.5828162843906586,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3929,U232,I427,I think this could be improved. Reference 3929,2026-07-07 13:58:31.836194,False,GENUINE,i think this could be improved reference 3929,"{'could', 'think', 'i', 'improved', 'this', 'reference', '3929', 'be'}",1,0,0.759419500520574,0.786074480120532,0.0,0.5802266172304138,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C3930,U329,I328,This is worth discussing further. Reference 3930,2026-08-08 00:18:31.836208,False,GENUINE,this is worth discussing further reference 3930,"{'worth', '3930', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8069342863574336,0.0,0.5832870501151739,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3931,U37,I231,The explanation of technology was very clear. Reference 3931,2026-06-20 20:44:31.836221,False,GENUINE,the explanation of technology was very clear reference 3931,"{'very', 'was', 'technology', 'clear', 'of', 'the', 'explanation', 'reference', '3931'}",1,0,0.7155681573898554,0.8121914550825867,0.0,0.575325437119484,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3932,U363,I8,This is worth discussing further. Reference 3932,2026-07-05 00:14:31.836235,False,GENUINE,this is worth discussing further reference 3932,"{'worth', '3932', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.783880156305129,0.0,0.574065398094252,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3933,U767,I428,I really enjoyed this post about music. Reference 3933,2026-06-30 15:29:31.836249,False,GENUINE,i really enjoyed this post about music reference 3933,"{'i', 'music', 'this', 'post', 'reference', '3933', 'really', 'enjoyed', 'about'}",1,0,0.6403705965408895,0.7856781199483398,0.0,0.5384009567686472,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C3934,U87,I68,This is an interesting perspective on gaming. Reference 3934,2026-06-18 20:48:31.836263,False,GENUINE,this is an interesting perspective on gaming reference 3934,"{'3934', 'an', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', 'gaming'}",1,0,0.6769806953191057,0.7679837068758731,0.0,0.5441367261120362,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3935,U139,I242,I think this could be improved. Reference 3935,2026-07-31 22:22:31.836277,False,GENUINE,i think this could be improved reference 3935,"{'could', 'think', 'i', 'improved', 'this', 'reference', '3935', 'be'}",1,0,0.759419500520574,0.8192034650800166,0.0,0.5934782112142076,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3936,U639,I415,I really enjoyed this post about music. Reference 3936,2026-07-20 10:30:31.836290,False,GENUINE,i really enjoyed this post about music reference 3936,"{'i', 'music', 'this', 'post', 'reference', 'really', '3936', 'enjoyed', 'about'}",1,0,0.6403705965408895,0.7856781199483398,0.0,0.5384009567686472,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3937,U319,I274,The information presented here is useful. Reference 3937,2026-08-08 06:55:31.836304,False,GENUINE,the information presented here is useful reference 3937,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '3937', 'here'}",1,0,0.5910259597851174,0.7767765555784316,0.0,0.5175697081561638,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3938,U879,I54,I really enjoyed this post about movies. Reference 3938,2026-06-12 07:39:31.836318,False,GENUINE,i really enjoyed this post about movies reference 3938,"{'i', 'movies', 'this', 'post', 'reference', '3938', 'really', 'enjoyed', 'about'}",1,0,0.646188661896766,0.8030028159035311,0.0,0.5473671580252806,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3939,U987,I70,I have a different opinion about fashion. Reference 3939,2026-07-28 21:40:31.836332,False,GENUINE,i have a different opinion about fashion reference 3939,"{'opinion', 'i', 'fashion', 'have', 'reference', 'different', '3939', 'a', 'about'}",1,0,0.6208719682633899,0.7821819153216276,0.0,0.5301779550208375,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3940,U287,I174,The information presented here is useful. Reference 3940,2026-06-24 12:04:31.836346,False,GENUINE,the information presented here is useful reference 3940,"{'useful', 'presented', '3940', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.775402853344435,0.0,0.5170202272625651,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3941,U372,I38,I think this could be improved. Reference 3941,2026-06-05 14:25:31.836359,False,GENUINE,i think this could be improved reference 3941,"{'could', 'think', 'i', 'improved', 'this', 'reference', '3941', 'be'}",1,0,0.759419500520574,0.7862727008468865,0.0,0.5803059055209555,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3942,U307,I208,I really enjoyed this post about technology. Reference 3942,2026-07-16 21:03:31.836373,False,GENUINE,i really enjoyed this post about technology reference 3942,"{'i', 'technology', 'this', 'post', 'reference', 'really', '3942', 'enjoyed', 'about'}",1,0,0.6424758423456856,0.7739145745594451,0.0,0.534432374644768,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3943,U335,I94,This is an interesting perspective on education. Reference 3943,2026-06-25 01:12:31.836387,False,GENUINE,this is an interesting perspective on education reference 3943,"{'education', 'an', 'perspective', 'this', 'reference', 'interesting', 'on', '3943', 'is'}",1,0,0.6755888896889878,0.8228812967856893,0.0,0.5656086301054215,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C3944,U617,I306,This is an interesting perspective on music. Reference 3944,2026-08-01 12:18:31.836402,False,GENUINE,this is an interesting perspective on music reference 3944,"{'an', 'music', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', '3944'}",1,0,0.6755579368387613,0.764382681287281,0.0,0.5421983504084789,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C3945,U97,I499,I have a different opinion about music. Reference 3945,2026-07-13 20:37:31.836418,False,GENUINE,i have a different opinion about music reference 3945,"{'opinion', 'i', 'music', '3945', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6177732768514285,0.8010439614454944,0.0,0.5366382314761977,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3946,U909,I63,I learned something useful about sports here. Reference 3946,2026-06-19 20:05:31.836432,False,GENUINE,i learned something useful about sports here reference 3946,"{'useful', 'i', '3946', 'reference', 'learned', 'sports', 'here', 'something', 'about'}",1,0,0.6555386331622964,0.8349275752258342,0.0,0.5634095516971374,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3947,U819,I40,The explanation of technology was very clear. Reference 3947,2026-07-17 15:55:31.836445,False,GENUINE,the explanation of technology was very clear reference 3947,"{'very', 'was', 'technology', 'clear', 'of', 'the', 'explanation', 'reference', '3947'}",1,0,0.7155681573898554,0.8100286325366616,0.0,0.574460308101114,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C3948,U318,I430,This was a surprisingly interesting post. Reference 3948,2026-06-07 22:49:31.836459,False,GENUINE,this was a surprisingly interesting post reference 3948,"{'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly', '3948'}",1,0,0.7375212809061276,0.8456810155757843,0.0,0.5964048545474584,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3949,U562,I478,Thanks for sharing this information. Reference 3949,2026-06-22 13:19:31.836473,False,GENUINE,thanks for sharing this information reference 3949,"{'for', 'thanks', 'information', '3949', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8376220140150369,0.0,0.5346115531313773,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3950,U673,I152,This is an interesting perspective on fashion. Reference 3950,2026-06-04 08:33:31.836487,False,GENUINE,this is an interesting perspective on fashion reference 3950,"{'an', 'fashion', 'perspective', 'this', 'reference', 'interesting', 'on', '3950', 'is'}",1,0,0.6791672089972807,0.8205329204261553,0.0,0.5659216913195104,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3951,U953,I20,I have a different opinion about fashion. Reference 3951,2026-08-03 08:53:31.836501,False,GENUINE,i have a different opinion about fashion reference 3951,"{'opinion', 'i', 'fashion', 'have', 'reference', 'different', 'a', '3951', 'about'}",1,0,0.6208719682633899,0.7824369553577177,0.0,0.5302799710352736,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C3952,U673,I170,I have a different opinion about technology. Reference 3952,2026-07-30 08:56:31.836514,False,GENUINE,i have a different opinion about technology reference 3952,"{'opinion', 'i', 'technology', '3952', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.620150526554357,0.8359183715280109,0.0,0.5514200329052293,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3953,U70,I48,Thanks for sharing this information. Reference 3953,2026-08-02 02:36:31.836532,False,GENUINE,thanks for sharing this information reference 3953,"{'for', 'thanks', 'information', '3953', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8031469464270325,0.0,0.5208215260961756,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3954,U912,I244,I really enjoyed this post about food. Reference 3954,2026-07-09 23:05:31.836545,False,GENUINE,i really enjoyed this post about food reference 3954,"{'i', 'food', 'this', 'post', 'reference', 'really', '3954', 'enjoyed', 'about'}",1,0,0.6454137679030273,0.8406795145373214,0.0,0.5621666245809881,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C3955,U415,I277,This is an interesting perspective on movies. Reference 3955,2026-07-28 09:03:31.836559,False,GENUINE,this is an interesting perspective on movies reference 3955,"{'an', 'movies', 'perspective', 'this', 'reference', 'interesting', 'on', '3955', 'is'}",1,0,0.8252873658506688,0.8097673700379624,0.0,0.612757526062919,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C3956,U605,I481,This was a surprisingly interesting post. Reference 3956,2026-08-04 08:49:31.836573,False,GENUINE,this was a surprisingly interesting post reference 3956,"{'was', '3956', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8183383787140375,0.0,0.5854677998027596,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3957,U342,I86,I learned something useful about gaming here. Reference 3957,2026-06-15 09:53:31.836587,False,GENUINE,i learned something useful about gaming here reference 3957,"{'useful', 'i', 'gaming', '3957', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7728445621165883,0.0,0.5385617489810199,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C3958,U831,I8,I think this could be improved. Reference 3958,2026-06-06 12:00:31.836600,False,GENUINE,i think this could be improved reference 3958,"{'could', 'think', 'i', 'improved', '3958', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7854898989174223,0.0,0.5799927847491698,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3959,U725,I64,I learned something useful about sports here. Reference 3959,2026-07-05 16:53:31.836616,False,GENUINE,i learned something useful about sports here reference 3959,"{'useful', 'i', '3959', 'reference', 'learned', 'sports', 'here', 'something', 'about'}",1,0,0.6555386331622964,0.7758793298504946,0.0,0.5397902535470016,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3960,U5,I348,This was a surprisingly interesting post. Reference 3960,2026-06-20 08:10:31.836630,False,GENUINE,this was a surprisingly interesting post reference 3960,"{'was', '3960', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8186771566059051,0.0,0.5856033109595067,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C3961,U813,I373,The explanation of food was very clear. Reference 3961,2026-06-22 23:48:31.836644,False,GENUINE,the explanation of food was very clear reference 3961,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', '3961', 'food'}",1,0,0.7141356984623713,0.7368122304745696,0.0,0.5446723866516578,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3962,U243,I30,The information presented here is useful. Reference 3962,2026-06-17 00:18:31.836657,False,GENUINE,the information presented here is useful reference 3962,"{'useful', 'presented', 'information', 'is', '3962', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7774042359957948,0.0,0.517820780323109,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C3963,U682,I198,The explanation of movies was very clear. Reference 3963,2026-07-11 11:55:31.836671,False,GENUINE,the explanation of movies was very clear reference 3963,"{'very', 'was', 'movies', '3963', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7158118537311953,0.7585345547367636,0.0,0.5539479707006238,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C3964,U139,I207,Thanks for sharing this information. Reference 3964,2026-06-20 04:35:31.836685,False,GENUINE,thanks for sharing this information reference 3964,"{'for', 'thanks', 'information', '3964', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.776507006198251,0.0,0.5101655500046629,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
